"Gene","GeneSet","Median_Tumor","Median_Normal","LogFC","p_value","adj_p"
"CACNG1","GSE37301_HEMATOPOIETIC_STEM_CELL_VS_MULTIPOTENT_PROGENITOR_UP",5.55957882737934,4.33806389010695,1.22151493727239,1.14356859505218e-14,2.33381345929017e-14
"CACNG4","GSE40666_WT_VS_STAT1_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_DN",11.4674534229622,9.63489175636964,1.83256166659256,9.46909504719041e-21,1.9129484943819e-20
"CADM2","GSE32533_WT_VS_MIR17_KO_ACT_CD4_TCELL_UP",6.06073744946025,8.07760838742301,-2.01687093796276,3.34928090587009e-27,1.01493360783942e-26
"CADM3","GSE17812_WT_VS_THPOK_KO_MEMORY_CD8_TCELL_DN",5.66502907841148,8.77413328829547,-3.10910420988399,3.38116999067684e-48,2.25411332711789e-47
"CADM3-AS1","GSE29949_MICROGLIA_BRAIN_VS_CD8_POS_DC_SPLEEN_DN",4.62285579111804,7.7496018943372,-3.12674610321916,1.31719954883513e-57,3.29299887208783e-56
"CADPS","GSE13547_2H_VS_12_H_ANTI_IGM_STIM_BCELL_UP",5.45218921955767,4.28046552625026,1.17172369330741,1.02077296216484e-29,2.27412710558243e-29
"CALB2","GSE4590_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_UP",7.77863322008797,10.8758302577643,-3.09719703767633,7.21854315228916e-31,2.74656763843197e-30
"CALCOCO1","GSE27241_CTRL_VS_DIGOXIN_TREATED_RORGT_KO_CD4_TCELL_IN_TH17_POLARIZING_CONDITIONS_UP",12.0259305370065,13.0777042214868,-1.0517736844803,1.13075234097175e-57,1.59113007979596e-56
"CALCR","GSE24574_BCL6_HIGH_TFH_VS_TFH_CD4_TCELL_UP",4.54714511551615,6.17289926568253,-1.62575415016638,7.73463398098052e-34,3.5910800625981e-33
"CALN1","GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_UP",4.19385969906242,5.95024496068591,-1.75638526162349,1.34883105002365e-37,6.11679197103748e-37
"CAMK2N2","GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_3H_DN",6.12108495107743,4.4919733284999,1.62911162257753,2.8768644150839e-48,2.73987087150847e-47
"CAMP","GSE13547_CTRL_VS_ANTI_IGM_STIM_ZFX_KO_BCELL_2H_UP",5.09095745341772,3.64290400344814,1.44805344996958,1.04423842310248e-35,2.93467005113284e-35
"CANT1","GSE1925_CTRL_VS_IFNG_PRIMED_MACROPHAGE_UP",13.0187064637701,11.9289664181247,1.0897400456454,2.88852254655885e-45,2.13964633078433e-44
"CAPG","GSE14415_INDUCED_VS_NATURAL_TREG_DN",13.2719506272698,12.116660399915,1.1552902273548,4.30534866329774e-30,9.27700128639156e-30
"CAPN11","GSE13887_ACT_CD4_VS_NO_TREATED_CD4_TCELL_DN",5.93542095054171,8.66189042655944,-2.72646947601773,4.76924284633843e-61,1.62154256775507e-59
"CAPN13","GSE32423_CTRL_VS_IL7_MEMORY_CD8_TCELL_UP",10.7509682535192,9.0665746773293,1.6843935761899,3.2778574129404e-24,9.01410788558611e-24
"CAPN3","GSE2405_S_AUREUS_VS_UNTREATED_NEUTROPHIL_DN",6.31649931729381,8.15328409671249,-1.83678477941868,1.78707373329312e-45,5.64488369722747e-45
"CAPN6","GSE4748_CTRL_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_DN",6.67200347963096,10.1581800624697,-3.48617658283874,9.43503818728307e-42,5.10002064177463e-41
"CAPN9","GSE1448_CTRL_VS_ANTI_VALPHA2_DP_THYMOCYTE_UP",7.76261455668801,6.12502718317964,1.63758737350837,1.93602422742031e-24,5.53149779262947e-24
"CAPS","GSE25087_TREG_VS_TCONV_FETUS_DN",9.99592451816481,8.12313258368817,1.87279193447664,3.32374357860855e-35,2.31474999224524e-34
"CAPSL","GSE10240_CTRL_VS_IL17_AND_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP",4.84070155698084,3.56217575278043,1.27852580420041,2.94161711037078e-24,7.08823400089344e-24
"CAPZA3","GSE12963_ENV_NEF_VS_ENV_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_DN",3.15673597597852,5.04365688681001,-1.88692091083149,6.8417308180908e-44,3.68964769118468e-43
"CARD6","GSE22313_HEALTHY_VS_SLE_MOUSE_CD4_TCELL_DN",8.79820501858096,10.0645433099199,-1.26633829133894,1.22327265081857e-43,5.20541553539815e-43
"CARMN","GSE41867_DAY6_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN",8.20770124950568,12.016221897563,-3.80852064805732,1.83243347627054e-58,8.8873023599121e-57
"CASKIN1","GSE14350_TREG_VS_TEFF_IN_IL2RB_KO_DN",6.81237805542594,5.75765283922351,1.05472521620243,3.26417581313737e-19,7.74750162877184e-19
"CASP10","GSE32986_GMCSF_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN",8.98777184873638,10.0909916480498,-1.10321979931342,1.70855972302513e-25,5.66522434476755e-25
"CASP12","GSE23505_IL6_IL1_VS_IL6_IL1_IL23_TREATED_CD4_TCELL_UP",4.05304746310521,5.63902130370469,-1.58597384059948,6.84844530733012e-58,1.14140755122169e-56
"CASP4LP","GSE37336_LY6C_POS_VS_NEG_NAIVE_CD4_TCELL_DN",6.693866448968,8.66205268726649,-1.96818623829849,1.36455875226913e-54,3.17259909902573e-53
"CASQ2","GSE7831_1H_VS_4H_CPG_STIM_PDC_DN",6.14239564597859,8.88561931141261,-2.74322366543402,4.8758335906183e-51,4.80269608675903e-50
"CAT","GSE19941_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_UP",12.103912193063,13.6460802420739,-1.5421680490109,5.76417007854287e-57,3.88547760849927e-56
"CAV1","ANDERSON_BLOOD_CN54GP140_ADJUVANTED_WITH_GLA_AF_AGE_18_45YO_LOW_IGM_RESPONDERS_6HY_1DY_UP",11.6943577266157,15.0398713922508,-3.3455136656351,7.07353654754497e-65,3.53676827377248e-64
"CAV2","GSE22282_HYPOXIA_VS_NORMOXIA_MYELOID_DC_UP",10.3498665195559,13.2290117417572,-2.8791452222013,2.7414781239156e-63,1.36388536664801e-61
"CAV2","GSE24671_BAKIMULC_VS_SENDAI_VIRUS_INFECTED_MOUSE_SPLENOCYTES_UP",10.3498665195559,13.2290117417572,-2.8791452222013,2.7414781239156e-63,1.36388536664801e-61
"CAVIN1","GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_UP",13.7006407367905,15.4211382365537,-1.7204974997632,3.36617370464794e-56,4.10252420253967e-55
"CAVIN2","HOEK_NK_CELL_2011_2012_TIV_ADULT_7DY_UP",7.88755025189947,12.5891662541783,-4.70161600227883,3.77539819608946e-67,6.79571675296103e-66
"CBARP","GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_UP",5.9683841417548,4.96640293715848,1.00198120459632,2.63197351524434e-23,5.40247195234366e-23
"CBLC","GSE30083_SP3_VS_SP4_THYMOCYTE_UP",10.0468294159829,8.8527925307155,1.1940368852674,1.11567445695885e-31,4.64864357066186e-31
"CBLN1","GSE17721_0.5H_VS_4H_POLYIC_BMDC_UP",4.94380272324444,6.33252691849853,-1.38872419525409,4.91361890080713e-22,1.36489413911309e-21
"CBLN4","GSE36078_WT_VS_IL1R_KO_LUNG_DC_AFTER_AD5_T425A_HEXON_INF_UP",5.70313516589483,7.09740010305919,-1.39426493716436,1.14724180967239e-15,2.60736774925543e-15
"CBX2","HOWARD_DENDRITIC_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_DN",9.36129137954001,7.87205423472797,1.48923714481204,5.40315050714964e-24,1.3845573174571e-23
"CBX4","GSE36078_UNTREATED_VS_AD5_INF_MOUSE_LUNG_DC_DN",11.4305839344184,9.97894757710175,1.45163635731665,2.95337275354095e-53,3.28152528171217e-52
"CBX7","GSE21360_NAIVE_VS_TERTIARY_MEMORY_CD8_TCELL_UP",10.3113579854364,12.0607549198932,-1.7493969344568,7.7883512461868e-58,1.07924295840017e-56
"CBX8","GSE2405_0H_VS_6H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN",9.3253559106501,8.03960025055616,1.28575566009394,7.29018120719581e-47,5.52371422237529e-46
"CCBE1","GSE32901_NAIVE_VS_TH17_NEG_CD4_TCELL_DN",5.97256112227466,8.28676689718847,-2.31420577491381,6.27143189947497e-43,3.88828777767448e-42
"CCDC136","GSE13547_2H_VS_12_H_ANTI_IGM_STIM_BCELL_UP",6.79331266152959,8.24655741837094,-1.45324475684135,6.25383143111235e-41,1.86554971504368e-40
"CCDC141","GSE45365_WT_VS_IFNAR_KO_BCELL_DN",4.93832457729163,6.72923420169408,-1.79090962440245,1.89695155534039e-43,5.63157492991677e-43
"CCDC144A","GSE28783_ANTI_MIR33_VS_UNTREATED_ATHEROSCLEROSIS_MACROPHAGE_DN",4.39171664590004,6.25330302406877,-1.86158637816873,1.59972197517226e-16,3.5589320346529e-16
"CCDC144BP","GSE41867_DAY8_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN",5.66853467231321,6.86314951205946,-1.19461483974625,4.26469225583045e-11,9.43563161602487e-11
"CCDC152","GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_2H_UP",5.85298553582495,7.23754042078996,-1.38455488496501,1.73580165450825e-50,1.97250188012302e-49
"CCDC158","GSE8921_UNSTIM_VS_TLR1_2_STIM_MONOCYTE_3H_UP",6.28160614418396,8.34439381292648,-2.06278766874252,5.74354201669838e-44,3.68698342362251e-43
"CCDC167","GSE29614_CTRL_VS_DAY7_TIV_FLU_VACCINE_PBMC_DN",9.72984001733624,7.98154678891136,1.74829322842488,2.81430280684454e-58,1.93985872043213e-57
"CCDC178","GSE1566_WT_VS_EZH2_KO_LN_TCELL_UP",4.50027573339763,7.28601331915482,-2.78573758575719,2.36386894221336e-61,1.55227393872011e-59
"CCDC3","GSE14350_TREG_VS_TEFF_IN_IL2RB_KO_DN",9.52862997442508,11.9935118097906,-2.46488183536552,2.58611791571744e-48,1.95948165152437e-47
"CCDC50","GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_UP",11.7902648191041,12.9127683310865,-1.1225035119824,5.48814758067949e-57,2.87405623304005e-56
"CCDC68","GSE12963_UNINF_VS_ENV_AND_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_DN",6.41873389732409,8.00289756334588,-1.58416366602179,1.69268082771388e-29,5.53217636374779e-29
"CCDC69","GSE39556_UNTREATED_VS_3H_POLYIC_INJ_MOUSE_NK_CELL_UP",9.91030608250518,12.493979545383,-2.58367346287782,6.6021528962181e-53,5.71229750585827e-52
"CCDC78","GSE6259_BCELL_VS_CD4_TCELL_UP",8.07892737840959,5.54171070259081,2.53721667581878,2.68338111429336e-50,5.15209173944324e-49
"CCDC8","GSE40274_CTRL_VS_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN",9.28620451496586,11.5555451276077,-2.26934061264184,9.6811023587053e-36,7.11350564617911e-35
"CCDC80","GSE37605_FOXP3_FUSION_GFP_VS_IRES_GFP_TREG_C57BL6_DN",13.1467377040975,15.0113281685771,-1.8645904644796,4.94339188314859e-27,1.42534465964118e-26
"CCDC82","GSE21670_UNTREATED_VS_TGFB_IL6_TREATED_CD4_TCELL_UP",9.21761048943864,10.7931803434051,-1.57556985396646,1.59019642020461e-47,6.39391477290602e-47
"CCDC85A","GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_16H_UP",5.09177555174465,7.05501265778834,-1.96323710604369,1.71484302526871e-43,7.38128084789573e-43
"CCDC87","GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_UP",6.72421496034089,5.63395337166444,1.09026158867645,1.1789397705372e-28,3.64909928975801e-28
"CCDC9B","GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_6H_ACT_CD4_TCELL_UP",9.29347550008066,10.6818457706424,-1.38837027056174,3.01487968257847e-21,8.50466059712433e-21
"CCL11","GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_2MO_UP",5.9522098122039,3.67048927704847,2.28172053515543,2.84122054394303e-55,3.27755084176285e-54
"CCL13","GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY7_UP",5.34883996270461,7.55757809291297,-2.20873813020836,1.29645895980108e-22,2.91703265955242e-22
"CCL16","GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_PDC_DN",3.61056676724423,5.15048418744355,-1.53991742019932,1.81475929687959e-50,2.25710687549399e-49
"CCL18","HARALAMBIEVA_PBMC_M_M_R_II_AGE_13_16YO_STIMULATED_VS_UNSTIMULATED_3_TO_7YR_POST_TOP_DEG_UP",6.94373984938112,7.94541348686334,-1.00167363748222,5.50578987883899e-05,6.60694785460679e-05
"CCL21","GSE7831_CPG_VS_INFLUENZA_STIM_PDC_4H_DN",8.04861434918175,11.405353042697,-3.35673869351525,9.56366124020819e-42,4.55412440009914e-41
"CCL23","GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY7_UP",4.14909178679584,5.52121704157006,-1.37212525477422,3.55077481472405e-34,1.00436201902195e-33
"CCL24","HARALAMBIEVA_PBMC_M_M_R_II_AGE_11_22YO_VACCINATED_VS_UNVACCINATED_LOW_ANTIBODY_RESPONDERS_TO_TREATMENT_7YR_DN",3.81376006943175,5.80807206019866,-1.99431199076691,3.3568088541607e-37,7.38497947915354e-37
"CCL28","GSE22601_DOUBLE_NEGATIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_UP",9.42776754657837,12.9540936836179,-3.52632613703953,3.63392226411668e-38,1.76378178185175e-37
"CCL7","GSE6259_CD4_TCELL_VS_CD8_TCELL_UP",3.94898634483517,2.71762148018043,1.23136486465474,1.14977354956884e-19,2.13857880219804e-19
"CCM2L","GSE25123_WT_VS_PPARG_KO_MACROPHAGE_UP",6.74441383742684,8.41270546839217,-1.66829163096533,1.75041755324541e-50,2.87360214991121e-49
"CCN1","GSE7509_UNSTIM_VS_IFNA_STIM_IMMATURE_DC_UP",12.8804526669711,14.8140717957859,-1.9336191288148,1.70717887736476e-36,5.26870722497055e-36
"CCN3","GSE18804_SPLEEN_MACROPHAGE_VS_BRAIN_TUMORAL_MACROPHAGE_UP",8.15519516106865,9.91526405156434,-1.76006889049569,2.11165784044754e-36,9.80412568779214e-36
"CCN4","GSE16386_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_6H_DN",10.5588774355979,7.18044754356615,3.37842989203175,6.50152037855155e-60,1.60099939321832e-58
"CCN5","GSE10147_IL3_VS_IL3_AND_HIVP17_STIM_PDC_DN",9.7306983373406,11.5271161588306,-1.79641782149,5.41669965828447e-17,1.16418619521338e-16
"CCN6","GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY6_EFFECTOR_CD8_TCELL_UP",4.58564550362457,6.80657790422566,-2.22093240060109,3.28100960917429e-25,1.03638240035823e-24
"CCNA2","HOWARD_NK_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_3DY_UP",9.93133595086447,7.20661970001121,2.72471625085326,1.12443355752576e-56,1.86491419296956e-56
"CCNB1","HOEK_NK_CELL_2011_2012_TIV_ADULT_3DY_UP",11.3472440657132,8.93256706838392,2.41467699732928,9.16817805351577e-63,1.05434047615431e-61
"CCNB2","VAN_DEN_BIGGELAAR_PBMC_PREVNAR_9MO_INFANT_STIMULATED_VS_UNSTIMULATED_9MO_UP",10.1101168709594,7.33886522957141,2.77125164138799,2.51159717646491e-59,1.32905350587935e-58
"CCND2","GSE5679_CTRL_VS_RARA_AGONIST_AM580_TREATED_DC_UP",10.7372220388889,12.0336565810567,-1.2964345421678,6.71406476447404e-44,2.58233260172079e-43
"CCNE1","HOWARD_NK_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_3DY_UP",7.74515805395624,6.37161367099793,1.37354438295831,2.29723322075499e-40,2.4795533176403e-40
"CCNE2","GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_UP",8.07773727176616,6.38168341264111,1.69605385912505,1.74281718016956e-49,5.78034364756236e-49
"CCNF","GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP",10.4112068400068,8.77278073705404,1.63842610295276,2.75830843919202e-57,1.10332337567681e-56
"CCNO","GSE18281_PERIMEDULLARY_CORTICAL_REGION_VS_WHOLE_CORTEX_THYMUS_UP",8.37617190546101,7.16049540491936,1.21567650054165,3.4816027846794e-09,5.27515573436272e-09
"CCNP","GSE43863_NAIVE_VS_MEMORY_TH1_CD4_TCELL_D150_LCMV_UP",7.88598165069644,5.80351274222379,2.08246890847265,2.6939914939505e-33,1.32572739307564e-32
"CCR4","GSE24634_TEFF_VS_TCONV_DAY7_IN_CULTURE_UP",7.2824099195661,5.75983639879425,1.52257352077185,1.34824879079359e-22,2.47385099228181e-22
"CCR8","GSE24634_TREG_VS_TCONV_POST_DAY7_IL4_CONVERSION_UP",5.3563831384284,3.78247799544583,1.57390514298257,1.46496114134452e-37,3.48800271748695e-37
"CCT3","GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_OLD_DN",14.55704734307,13.4474670702499,1.1095802728201,2.7945256228923e-56,1.36318323067917e-55
"CD164L2","GSE36392_TYPE_2_MYELOID_VS_MAC_IL25_TREATED_LUNG_UP",5.77759019749012,7.32629089832343,-1.54870070083331,5.14826267788424e-16,1.1569129613223e-15
"CD200","GSE36476_CTRL_VS_TSST_ACT_40H_MEMORY_CD4_TCELL_YOUNG_DN",9.33897711296486,10.7432418420323,-1.40426472906744,3.64067514823426e-52,1.51694797843094e-51
"CD209","GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_2MO_UP",6.61139060606291,9.08224150049715,-2.47085089443424,4.06651282722366e-38,1.93159359293124e-37
"CD248","THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_VS_70PLS_0DY_UP",11.1579951781472,12.5817790523422,-1.423783874195,4.40020113539421e-25,1.32006034061826e-24
"CD300LF","GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_45MIN_UP",7.20082836757062,6.19474866651766,1.00607970105296,2.0439901092015e-23,5.10997527300374e-23
"CD300LG","GSE45365_CTRL_VS_MCMV_INFECTION_NK_CELL_UP",5.67239274825173,11.7147434225659,-6.04235067431417,3.83533565715341e-67,3.79698230058187e-65
"CD302","FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_18HR_TO_48HR_EARLY_UP",7.68850192631311,9.42086432002725,-1.73236239371414,4.02504499373809e-47,2.54919516270079e-46
"CD34","GSE39556_CD8A_DC_VS_NK_CELL_UP",11.7062342177863,13.7629535155622,-2.0567192977759,5.86658881440554e-58,7.33323601800692e-57
"CD36","GSE13547_2H_VS_12_H_ANTI_IGM_STIM_BCELL_UP",10.849240541013,15.7273486664035,-4.8781081253905,4.01880916445531e-58,2.35770137648045e-57
"CD59","GSE3982_NKCELL_VS_TH1_DN",13.9933591578919,15.0448842874467,-1.0515251295548,9.78102576595371e-41,4.25261989824074e-40
"CD80","GSE39110_DAY3_VS_DAY6_POST_IMMUNIZATION_CD8_TCELL_WITH_IL2_TREATMENT_UP",6.07375068370868,4.60064880014921,1.47310188355947,5.17753830084539e-40,1.91760677809089e-39
"CD93","HARALAMBIEVA_PBMC_M_M_R_II_AGE_11_22YO_VACCINATED_VS_UNVACCINATED_LOW_ANTIBODY_RESPONDERS_TO_TREATMENT_7YR_DN",12.2483556525179,13.4007202754523,-1.1523646229344,9.27110642813167e-24,1.69970284515747e-23
"CDC14A","GSE14415_INDUCED_TREG_VS_TCONV_UP",8.60093305906955,9.89118705153862,-1.29025399246907,5.63961687403883e-26,1.06792745061586e-25
"CDC14B","GSE3982_DC_VS_MAC_DN",9.35268845826717,11.1442419575615,-1.79155349929433,2.58954153340806e-61,5.75453674090679e-60
"CDC20","HOWARD_NK_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_3DY_UP",10.5896001288148,7.37261016742691,3.21698996138789,5.82481650437409e-59,1.46699082332384e-58
"CDC25A","HOWARD_NK_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_3DY_UP",8.49885469736753,6.79512750888041,1.70372718848712,4.67703782496446e-43,5.21374708356693e-43
"CDC25C","GSE15750_DAY6_VS_DAY10_EFF_CD8_TCELL_UP",8.33386940813953,5.12580102847198,3.20806837966755,2.72488115272873e-61,3.85858781037551e-60
"CDC42EP3","GSE17812_WT_VS_THPOK_KO_MEMORY_CD8_TCELL_DN",10.60286094148,11.6547863265906,-1.0519253851106,7.25336289092348e-32,2.33979448094306e-31
"CDC45","GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP",8.94805936020511,6.24543343321111,2.702625926994,4.59709499567772e-54,1.31345571305078e-53
"CDC6","GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP",10.1439519604578,7.62970845293055,2.51424350752725,1.50204153603692e-54,4.50330885597443e-54
"CDC7","GSE39556_CD8A_DC_VS_NK_CELL_MOUSE_3H_POST_POLYIC_INJ_UP",9.23460435806053,7.73263688391434,1.50196747414619,3.40642703723698e-43,9.68398543443083e-43
"CDCA2","HOWARD_NK_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_3DY_UP",8.53794417275865,6.11199372332134,2.42595044943731,7.47303905888679e-54,1.03707480817204e-53
"CDCA3","GSE45365_HEALTHY_VS_MCMV_INFECTION_CD11B_DC_DN",9.3044788469844,6.52618773560576,2.77829111137864,4.03806465631981e-61,4.53688440798284e-60
"CDCA4","GSE25088_WT_VS_STAT6_KO_MACROPHAGE_DN",9.67005499618722,8.63698106954518,1.03307392664204,7.30641518961388e-48,2.45198340261618e-47
"CDCA4","GSE25088_WT_VS_STAT6_KO_MACROPHAGE_IL4_STIM_DN",9.67005499618722,8.63698106954518,1.03307392664204,7.30641518961388e-48,2.45198340261618e-47
"CDCA5","HOWARD_NK_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_3DY_UP",10.3260567343495,7.43049393082808,2.89556280352142,1.27894604125938e-59,3.95310594571081e-59
"CDCA8","HOWARD_NK_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_3DY_UP",10.0114491505748,7.31049802687078,2.70095112370402,1.74125102192091e-62,2.36810138981243e-61
"CDH11","GSE16385_ROSIGLITAZONE_IL4_VS_IFNG_TNF_STIM_MACROPHAGE_DN",12.6189574608127,11.2048835397471,1.4140739210656,3.8976634776203e-30,1.3641822171671e-29
"CDH12","GSE2405_0H_VS_3H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN",3.41718951372393,6.6957551028474,-3.27856558912347,1.90985489351717e-49,1.64413595181044e-48
"CDH13","GSE32533_WT_VS_MIR17_KO_ACT_CD4_TCELL_UP",8.78782723268144,10.4654491588474,-1.67762192616596,4.1406777922e-47,3.45056482683334e-46
"CDH19","GSE37301_PRO_BCELL_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_UP",3.65002714133992,6.36604935558897,-2.71602221424905,2.04143011918635e-35,8.90805870190408e-35
"CDH2","GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_PDC_DN",7.75108416954687,6.25175417980677,1.4993299897401,7.49351737915063e-25,2.22568650515071e-24
"CDH20","GSE20366_CD103_KLRG1_DP_VS_DN_TREG_UP",4.11593368477811,6.06832271725277,-1.95238903247466,7.50961154348413e-47,8.30229276196301e-46
"CDH22","GSE37534_UNTREATED_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_UP",4.16883517236095,5.50295212055503,-1.33411694819408,6.15084882447782e-29,2.06795779443651e-28
"CDH23","GSE11961_UNSTIM_VS_ANTI_IGM_AND_CD40_STIM_6H_FOLLICULAR_BCELL_UP",8.11466470001502,9.95359640064499,-1.83893170062997,9.98442636906105e-47,6.88581128900762e-46
"CDH3","GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_72H_ACT_CD4_TCELL_DN",10.9415997796672,12.3456295177636,-1.4040297380964,6.41534272414137e-08,1.01488618504859e-07
"CDH4","GSE9037_WT_VS_IRAK4_KO_LPS_1H_STIM_BMDM_DN",5.72368237388581,7.28601331915482,-1.56233094526901,2.00244155841864e-25,6.45948889812466e-25
"CDH5","GSE369_SOCS3_KO_VS_IFNG_KO_LIVER_DN",11.1362958064677,12.8332730698853,-1.6969772634176,1.08503644601197e-44,7.19740842521274e-44
"CDK1","HOWARD_NK_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_3DY_UP",11.1448557320525,8.07790173572345,3.06695399632905,3.64212255089367e-62,3.53806190658243e-61
"CDK5","GSE17974_0H_VS_24H_IN_VITRO_ACT_CD4_TCELL_DN",10.0736094871444,8.7298381220509,1.3437713650935,8.5843841564217e-54,8.9458319103763e-53
"CDK5R1","HOWARD_DENDRITIC_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_DN",8.20258690061141,7.09716644410764,1.10542045650377,2.99297018991492e-32,1.11556161624101e-31
"CDK6","GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_DN",10.2262034387879,11.2820057694838,-1.0558023306959,1.94380008238112e-19,3.38052188240195e-19
"CDKL2","GSE27670_CTRL_VS_BLIMP1_TRANSDUCED_GC_BCELL_DN",4.9535513622201,7.05108024337572,-2.09752888115562,4.32462675520058e-26,1.21211369617594e-25
"CDKN1C","GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_UP",9.2603583919617,11.2740614092069,-2.0137030172452,4.23767179209552e-56,3.06054073873566e-55
"CDKN2A","GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_UP",8.57351519876999,7.27830534892344,1.29520984984655,2.75444895664221e-30,6.71396933181539e-30
"CDKN2B-AS1","GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_C57BL6_DN",6.36780131992036,5.24619511994264,1.12160619997772,3.74097156544321e-38,3.17982583062673e-37
"CDKN3","GSE15750_DAY6_VS_DAY10_EFF_CD8_TCELL_UP",8.97656525210376,6.35209206434964,2.62447318775412,2.89394085778163e-61,3.85858781037551e-60
"CDNF","GSE18804_SPLEEN_MACROPHAGE_VS_TUMORAL_MACROPHAGE_DN",6.69795300795222,7.86309709095273,-1.16514408300051,1.01875922814933e-46,1.0616543535451e-45
"CDO1","GSE22601_DOUBLE_NEGATIVE_VS_IMMATURE_CD4_SP_THYMOCYTE_DN",7.11898531496461,10.7671544738121,-3.64816915884749,7.85845502884977e-59,1.72012848964823e-57
"CDT1","GSE24634_TEFF_VS_TCONV_DAY7_IN_CULTURE_UP",9.58664888357701,7.23660870310326,2.35004018047375,8.53096237697749e-48,2.75192334741209e-47
"CEACAM5","GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_UP",8.27537241046317,4.76721422580856,3.50815818465461,1.55675988635947e-22,3.16216851916767e-22
"CEACAM6","GSE34205_HEALTHY_VS_RSV_INF_INFANT_PBMC_DN",10.2090295042699,7.73284811162283,2.47618139264707,1.00002221789855e-18,2.12770684659267e-18
